source_id,first_success_at,last_success_at,last_attempt_at,consecutive_failures,consecutive_throttled,expected_interval_h,staleness_h,gate_fail_rate_28d,attempts_28d,status
wdpa.protected.areas,2026-09-11T04:22:03Z,2026-09-11T08:30:39Z,2026-09-11T08:30:39Z,0,0,720,6.3,0.000,2,active
